latinad_id,display_name,latitude,longitude,city
21724,BA MEGA PARRAL Banner,26.933499,-105.663959,
21725,BA MEGA PASEO ALCALDE GDL Banner,20.672625,-103.346186,
21726,BA MEGA PASEO CHALCO Banner,19.252745,-98.897771,
21727,BA MEGA PASEO SAN BUENAVENTURA Banner,19.304703,-98.869195,
21728,BA MEGA PASEO TEHUACAN Banner,18.468696,-97.420595,
21729,BA MEGA PASEOS DEL BOSQUE IZCALLI Banner,19.628067,-99.232756,
21730,BA MEGA PASO LIMON Banner,16.7633581,-93.0812347,
21731,BA MEGA PATIO CABO SAN LUCAS Banner,22.903503,-109.934339,
21732,BA MEGA PATIO MERIDA Banner,20.976141,-89.599003,
21733,BA MEGA PEÃ‘ON Banner,19.372755,-99.017228,
21734,BA MEGA PERIFERICO OTE SLP Banner,22.133699,-100.917032,
21735,BA MEGA PERIFERICO REPUBLICA MORELIA Banner,19.725856,-101.224045,
21736,BA MEGA PETATLAN Banner,17.537067,-101.274621,
21737,BA MEGA PICACHO AJUSCO Banner,19.280944,-99.215064,
21738,BA MEGA PLAN DE AYALA CUERNAVACA Banner,18.924121,-99.219519,
21739,BA MEGA PLATEROS FRESNILLO Banner,23.1841058,-102.86421,
21740,BA MEGA PLAYA DEL CARMEN Banner,20.625335,-87.079363,
21741,BA MEGA PLAZA ARAGON HD,19.531811,-99.026525,
21742,BA MEGA PLAZA ARAGON HD,19.531811,-99.026525,
21743,BA MEGA PLAZA ATLACOMULCO Banner,19.7903707,-99.8898066,
21744,BA MEGA PLAZA CENTELLA Banner,19.677949,-99.151135,
21745,BA MEGA PLAZA CENTRAL CHURUBUSCO Banner,19.377445,-99.096489,
21746,BA MEGA PLAZA CHIMALHUACAN Banner,19.411059,-98.926786,
21747,BA MEGA PLAZA CHOLULA Banner,19.059621,-98.293757,
21748,BA MEGA PLAZA CHURUBUSCO Banner,19.38149,-99.101428,
21749,BA MEGA PLAZA CRYSTAL SAN MARTIN TEXMELUCAN Banner,19.288724,-98.422082,
21750,BA MEGA PLAZA DALIAS COACALCO Banner,19.642089,-99.087422,
21751,BA MEGA PLAZA EL PRADO TARIMBARO Banner,19.778242,-101.12951,
21752,BA MEGA PLAZA EL SALADO Banner,19.367286,-99.005435,
21753,BA MEGA PLAZA ESPACIO AGS Banner,21.879975,-102.262389,
21754,BA MEGA PLAZA FLORIDA ACAYUCAN Banner,17.93955,-94.907328,
21755,BA MEGA PLAZA GALERIAS IXTAPALUCA Banner,19.313233,-98.888616,
21756,BA MEGA PLAZA IZCALLI Banner,19.648877,-99.207549,
21757,BA MEGA PLAZA JACARANDAS IRAPUATO Banner,20.672359,-101.371057,
21758,BA MEGA PLAZA JARDINES Banner,19.665993,-99.079585,
21759,BA MEGA PLAZA LA JOYA PACHUCA Banner,20.112874,-98.747083,
21760,BA MEGA PLAZA LA MARGARITA Banner,19.011139,-98.188653,
21761,BA MEGA PLAZA LA PILA METEPEC Banner,19.257371,-99.598381,
21762,BA MEGA PLAZA LEGARIA Banner,19.453752,-99.197874,
21763,BA MEGA PLAZA MI CENTRO GUZMAN Banner,19.6810814,-103.474227,
21764,BA MEGA PLAZA MIA SANTIAGO T Banner,19.1780077,-99.471187,
21765,BA MEGA PLAZA MILLENIUM TLALNEPANTLA Banner,19.556084,-99.193045,
21766,BA MEGA PLAZA MIVIA LOLA CULIACAN Banner,24.81742,-107.423998,
21767,BA MEGA PLAZA ORIENTE Banner,19.484647,-99.094673,
21768,BA MEGA PLAZA PATIO TOLUCA Banner,19.28504,-99.632612,
21769,BA MEGA PLAZA PUNTA HUERTA MORELIA Banner,19.687268,-101.214432,
21770,BA MEGA PLAZA RIO MEDIO VER Banner,19.213776,-96.200974,
21771,BA MEGA PLAZA SAN ISIDRO CULIACAN Banner,24.755955,-107.401406,
21772,BA MEGA PLAZA SAN SEBASTIAN Banner,19.0589196,-98.1307638,
21773,BA MEGA PLAZA SENDERO MAZATLAN Banner,23.273906,-106.418682,
21774,BA MEGA PLAZA SIERRA HD,28.602888,-106.102065,
21775,BA MEGA PLAZA SIERRA HD,28.602888,-106.102065,
21776,BA MEGA PLAZA TEXCOCO Banner,19.503931,-98.881508,
21777,BA MEGA PLAZA VISTA XALAPA Banner,19.55818,-96.91786,
21778,BA MEGA POCHUTLA HD,15.74228,-96.467802,
21779,BA MEGA PORTAL DURANGO Banner,24.0459773,-104.6232331,
21780,BA MEGA PORTALES Banner,19.370762,-99.143119,
21781,BA MEGA POZA RICA RUIZ CORTINEZ Banner,20.548714,-97.450593,
21782,BA MEGA POZA RICA TIHUATLAN Banner,20.534863,-97.470528,
21783,BA MEGA PRADOS DEL SUR TULTITLAN Banner,19.682091,-99.102235,
21784,BA MEGA PRIMERO DE MAYO NAUCALPAN Banner,19.465857,-99.231622,
21785,BA MEGA PTO VALLARTA PITIYAL Banner,20.654662,-105.234493,
21786,BA MEGA PUEBLA 5 Banner,19.058997,-98.223443,
21787,BA MEGA PUENTE IXTLA Banner,18.618489,-99.323491,
21788,BA MEGA PUERTA HIERRO PACHUCA Banner,20.0931394,-98.7628338,
21789,BA MEGA PUERTO ESCONDIDO Banner,15.869431,-97.073359,
21790,BA MEGA QUERETARO EL TINTERO Banner,20.615353,-100.439026,
21791,BA MEGA RAMON G BONFIL Banner,20.0930912,-98.7627021,
21792,BA MEGA RAUL ROMERO Banner,19.398566,-99.04192,
21793,BA MEGA REFORMA CENTRO CUAUTLA Banner,18.8155826,-98.951198,
21794,BA MEGA REFORMA OAXACA Banner,17.080714,-96.713322,
21795,BA MEGA REYNOSA HD,26.090901,-98.278462,
21796,BA MEGA REYNOSA HD,26.090901,-98.278462,
21797,BA MEGA RIO BRAVO HD,25.986084,-98.093652,
21798,BA MEGA RIO BRAVO HD,25.986084,-98.093652,
21799,BA MEGA RIO GRANDE ZACATECAS Banner,23.824948,-103.034631,
21800,BA MEGA RIO VERDE Banner,21.923006,-99.996527,
21801,BA MEGA ROMITA GTO Banner,20.8717466,-101.5104917,
21802,BA MEGA SAHUAYO Banner,20.057281,-102.71766,
21803,BA MEGA SALAMANCA HIDALGO Banner,20.569485,-101.196418,
21804,BA MEGA SALINA CRUZ Banner,16.176201,-95.193012,
21805,BA MEGA SALTILLO 2 Banner,25.425193,-101.004231,
21806,BA MEGA SALTILLO ALLENDE Banner,25.424088,-101.000656,
21807,BA MEGA SALVATIERRA Banner,20.213504,-100.880229,
21808,BA MEGA SAN AGUSTIN Banner,19.528052,-99.038959,
21809,BA MEGA SAN ANDRES TUXTLA Banner,18.447977,-95.212411,
21810,BA MEGA SAN ANGEL Banner,19.343436,-99.190674,
21811,BA MEGA SAN ANTONIO TECOMIL HD,19.21803,-98.994035,
21812,BA MEGA SAN ANTONIO TECOMIL HD,19.21803,-98.994035,
21813,BA MEGA SAN CRISTOBAL SUR Banner,16.7302251,-92.6560485,
21814,BA MEGA SAN FRANCISCO TOTIMEHUACAN Banner,18.966709,-98.179891,
21815,BA MEGA SAN JERONIMO CALERAS Banner,19.0979869,-98.2203663,
21816,BA MEGA SAN JOSE DE ITURBIDE Banner,20.997594,-100.393091,
21817,BA MEGA SAN JOSE DEL CASTILLO EL SALTO Banner,20.506418,-103.205325,
21818,BA MEGA SAN JUAN DEL RIO Banner,20.387356,-99.995785,
21819,BA MEGA SAN LUIS RIO COLORADO 2 Banner,32.480797,-114.780167,
21820,BA MEGA SAN MARCOS GRO HD,16.79706,-99.390426,
21821,BA MEGA SAN MATEO ATENCO Banner,19.265324,-99.529582,
21822,BA MEGA SAN MIGUEL CHALMA TLANEPANTLA Banner,19.544531,-99.153942,
21823,BA MEGA SAN MIGUEL DE ALLENDE Banner,20.912171,-100.746178,
21824,BA MEGA SAN PEDRO MARTIR Banner,19.265815,-99.171388,
21825,BA MEGA SAN PEDRO PARQUE PUEBLA Banner,19.071525,-98.174201,
21826,BA MEGA SAN ROQUE IRAPUATO Banner,20.660226,-101.340406,
21827,BA MEGA SAN VICENTE CHICOLOAPAN Banner,19.405191,-98.926103,
21828,BA MEGA SANTA ANA CHIAUTEMPAN Banner,19.318391,-98.194555,
21829,BA MEGA SANTA ANA TLAHUAC Banner,19.299898,-99.04312,
21830,BA MEGA SANTA CLARA Banner,19.534817,-99.064579,
21831,BA MEGA SANTA ELENA Banner,19.42876,-98.963783,
21832,BA MEGA SANTA FE DF HD,19.383069,-99.235109,
21833,BA MEGA SANTA FE DF HD,19.383069,-99.235109,
21834,BA MEGA SANTA MARIA MONTERREY HD,25.657298,-100.187956,
21835,BA MEGA SANTA MARTHA HD,19.362381,-99.003536,
21836,BA MEGA SANTA MARTHA HD,19.362381,-99.003536,
21837,BA MEGA SANTA ROSA TLALNEPANTLA Banner,19.526203,-99.172634,
21838,BA MEGA SANTA URSULA Banner,19.28277,-99.175088,
21839,BA MEGA SANTIAGO IXCUINTLA Banner,21.808622,-105.207115,
21840,BA MEGA SANTIAGO PAPASQUIARO Banner,25.046657,-105.420181,
21841,BA MEGA SANTIAGO TIANGUISTENGO HD,19.180387,-99.467124,
21842,BA MEGA SANTIAGO TIANGUISTENGO HD,19.180387,-99.467124,
21843,BA MEGA SANTO DOMINGO DF Banner,19.332552,-99.171359,
21844,BA MEGA SELENE TLAHUAC Banner,19.288485,-99.006543,
21845,BA MEGA SERVIPLAZA EL ROSARIO CDMX Banner,19.503386,-99.204937,
21846,BA MEGA SIERRA DE GUADALUPE EDOMEX Banner,19.599742,-99.159151,
21847,BA MEGA SIERRA HERMOSA TECAMAC Banner,19.686094,-98.991713,
21848,BA MEGA SILAO Banner,20.953847,-101.424429,
21849,BA MEGA SLP 5 REFORMA Banner,22.15794,-100.974974,
21850,BA MEGA SLP HIDALGO Banner,22.156293,-100.976887,
21851,BA MEGA SLP HIMNO NACIONAL Banner,22.134988,-100.980133,
21852,BA MEGA SLP MUÃ‘OS Banner,22.168952,-101.00153,
21853,BA MEGA SOMBRERETE HD,23.633299,-103.638427,
21854,BA MEGA SOMBRERETE HD,23.633299,-103.638427,
21855,BA MEGA SUR INSURGENTES TLALPAN Banner,19.2916316,-99.1769854,
21856,BA MEGA TACUBAYA REV Banner,19.403097,-99.186471,
21857,BA MEGA TAMPICO Banner,22.214843,-97.855037,
21858,BA MEGA TAMPICO FCO I MADERO Banner,22.214513,-97.858598,
21859,BA MEGA TAPACHULA Banner,14.909509,-92.261829,
21860,BA MEGA TAXIMETROS Banner,19.45977,-99.045759,
21861,BA MEGA TAXQUEÃ‘A HD,19.338232,-99.109062,
21862,BA MEGA TAXQUEÃ‘A HD,19.338232,-99.109062,
21863,BA MEGA TECAMAC Banner,19.713849,-98.974158,
21864,BA MEGA TECPAN DE GALEANA Banner,17.221693,-100.631696,
21865,BA MEGA TEHUACAN Banner,18.460759,-97.392112,
21866,BA MEGA TEHUACAN CALLE 3 Banner,18.463896,-97.391556,
21867,BA MEGA TEJERIA VERACRUZ Banner,19.167886,-96.223365,
21868,BA MEGA TELOLOAPAN HD,18.367811,-99.874566,
21869,BA MEGA TELOLOAPAN HD,18.367811,-99.874566,
21870,BA MEGA TENANCINGO Banner,18.957872,-99.591373,
21871,BA MEGA TENERIA TEXCOCO Banner,19.5109656,-98.8700256,
21872,BA MEGA TENOSIQUE Banner,17.471385,-91.424572,
21873,BA MEGA TEOTIHUACAN Banner,19.684424,-98.86665,
21874,BA MEGA TEPEXPAN EDOMEX Banner,19.6204843,-98.9354721,
21875,BA MEGA TESISTAN 2 JALISCO Banner,20.775876,-103.4559564,
21876,BA MEGA TIJUANA CENTRO HD,32.533619,-117.041372,
21877,BA MEGA TIJUANA CENTRO HD,32.533619,-117.041372,
21878,BA MEGA TIJUANA DIAZ ORDAZ Banner,32.500413,-116.969746,
21879,BA MEGA TIJUANA EL FLORIDO HD,32.497613,-116.887342,
21880,BA MEGA TIJUANA EL FLORIDO HD,32.497613,-116.887342,
21881,BA MEGA TIJUANA LAS BRISAS Banner,32.494598,-116.958483,
21882,BA MEGA TIJUANA LAS TORRES Banner,32.477984,-116.875817,
21883,BA MEGA TIJUANA OTAY Banner,32.535952,-116.932236,
21884,BA MEGA TIJUANA SOLER Banner,32.530928,-117.072466,
21885,BA MEGA TINACOS Banner,19.344366,-99.032039,
21886,BA MEGA TLAHUAC Banner,19.315742,-99.071947,
21887,BA MEGA TLAHUAC PARADERO Banner,19.258847,-99.010401,
21888,BA MEGA TLAQUEPAQUE Banner,20.638337,-103.316574,
21889,BA MEGA TLAXCALA Banner,19.31614,-98.246787,
21890,BA MEGA TOLUCA INDEPENDENCIA Banner,19.291976,-99.652612,
21891,BA MEGA TOLUCA MERCADO JUAREZ Banner,19.280603,-99.641834,
21892,BA MEGA TORREON Banner,25.538268,-103.458634,
21893,BA MEGA TOWN CENTER ZUMPANGO Banner,19.787591,-99.052152,
21894,BA MEGA TRANSSISMICA JALTIPAN Banner,17.960325,-94.713525,
21895,BA MEGA TROPICANA TUXPAN Banner,20.946619,-97.385585,
21896,BA MEGA TULANCINGO CUAUHTEMOC Banner,20.081089,-98.368734,
21897,BA MEGA TULTITLAN HD,19.646777,-99.170449,
21898,BA MEGA TULTITLAN HD,19.646777,-99.170449,
21899,BA MEGA TUXPAN Banner,20.952865,-97.40427,
21900,BA MEGA TUXPAN JARDINES Banner,20.949391,-97.422355,
21901,BA MEGA URUAPAN Banner,19.419716,-102.055122,
21902,BA MEGA V CARRANZA CHIS Banner,16.338929,-92.564549,
21903,BA MEGA VALLADOLID Banner,20.691011,-88.203793,
21904,BA MEGA VALLE DE CHALCO HD,19.277625,-98.942388,
21905,BA MEGA VALLE DE CHALCO HD,19.277625,-98.942388,
21906,BA MEGA VALLE DE GUADALUPE Banner,19.50843,-99.060924,
21907,BA MEGA VALLE DE SAN PEDRO Banner,19.657998,-99.031496,
21908,BA MEGA VALLE DE SANTIAGO Banner,20.3950181,-101.20334,
21909,BA MEGA VALLE ESMERALDA Banner,19.9738219,-102.2941982,
21910,BA MEGA VENTURA PUENTE MORELIA Banner,19.6865463,-101.1806928,
21911,BA MEGA VERACRUZ 2 DIAZ MIRON Banner,19.188366,-96.134895,
21912,BA MEGA VERACRUZ ARISTA Banner,19.19702,-96.139369,
21913,BA MEGA VERACRUZ Banner,21.352114,-98.226666,
21914,BA MEGA VERACRUZ GLEZ PAGES HD,19.192948,-96.136524,
21915,BA MEGA VERACRUZ GLEZ PAGES HD,19.192948,-96.136524,
21916,BA MEGA VICENTE VALTIERRA LEON Banner,21.127768,-101.643934,
21917,BA MEGA VIDRIEROS Banner,19.435583,-98.973861,
21918,BA MEGA VILLA NICOLAS ROMERO 1 HD,19.618309,-99.307641,
21919,BA MEGA VILLA NICOLAS ROMERO 1 HD,19.618309,-99.307641,
21920,BA MEGA VILLA NICOLAS ROMERO 2 Banner,19.622157,-99.315991,
21921,BA MEGA VILLA OLIMPICA Banner,19.294104,-99.181969,
21922,BA MEGA VILLA VICTORIA Banner,19.430437,-99.996433,
21923,BA MEGA VILLAFLORES Banner,16.23379,-93.268361,
21924,BA MEGA VILLAHERMOSA HD,17.999156,-92.917459,
21925,BA MEGA VILLAHERMOSA HD,17.999156,-92.917459,
21926,BA MEGA VILLAS DE LA ASUNCION AGS Banner,21.9261872,-102.2654877,
21927,BA MEGA XALISCO NAYARIT Banner,21.45278,-104.898062,
21928,BA MEGA XOCHIMILCO Banner,19.260523,-99.103858,
21929,BA MEGA XOCHIMILCO MORELOS Banner,19.260016,-99.104912,
21930,BA MEGA YAUTEPEC Banner,18.886074,-99.061295,
21931,BA MEGA ZACAPU Banner,19.816627,-101.78799,
21932,BA MEGA ZACATEPEC Banner,18.655785,-99.192912,
21933,BA MEGA ZACATLAN PUEBLA HD,19.933918,-97.961796,
21934,BA MEGA ZACATLAN PUEBLA HD,19.933918,-97.961796,
21935,BA MEGA ZAPOPAN Banner,20.722443,-103.390991,
21936,BA MEGA ZIMATLAN OAXACA Banner,16.868811,-96.784333,
21937,BA MEGA ZINACANTEPEC Banner,19.288398,-99.734309,
21938,BA MEGA ZUMPANGO Banner,19.796787,-99.102442,
21939,BA SAN JUAN BUENAVISTA (MEGA ALFREDO DEL MAZO TOLUCA) Banner,19.301706,-99.627864,
21940,BANCO AZTECA MONTES URALES Banner,19.428756,-99.206437,
21941,BANNER MEGA AVIACION,18.6400033,-91.83533907,
21942,BAZ EKT ALMOLOYA DE JUAREZ HD,19.370829,-99.760037,
21943,BAZ EKT ALMOLOYA DE JUAREZ HD,19.370829,-99.760037,
21944,BAZ LAS TORRES,19.4076,-99.0826,
21945,Bolivar CuautitlÃ¡n,19.67054905,-99.17751203,
21946,Chilpan Tultitlan EdoMex,19.611133,-99.18118056,
21947,CHIMALHUACÃN ACUITLAPILCO,19.429329,-98.93626282,
21948,CIMATARIO QUERETARO,20.56760287,-100.37863,
21949,EKT ACAMBAY EDO DE MEX HD,19.954687,-99.846304,
21950,EKT ACAMBAY EDO DE MEX HD,19.954687,-99.846304,
21951,EKT ACAPULCO EMILIANO ZAPATA HD,16.898332,-99.831131,
21952,EKT ACAPULCO EMILIANO ZAPATA HD,16.898332,-99.831131,
21953,EKT ACAPULCO SABANA,16.8857756,-99.8331471,
21954,EKT AGS . RINCON DE ROMOS,22.23254907,-102.3208316,
21955,EKT AGS CALVILLO INDEPENDENCIA Banner,21.846528,-102.720163,
21956,EKT AGUADULCE,18.1440417,-94.1416213,
21957,EKT ALLENDE CARR NACIONAL HD,25.278573,-100.017486,
21958,EKT ANAHUAC MEX TACUBA Banner,19.444451,-99.167559,
21959,EKT APAXCO,19.97743273,-99.17524563,
21960,EKT AUTLAN Banner,19.771825,-104.365871,
21961,EKT CABO SAN LUCAS,22.88787225,-109.9117583,
21962,EKT CABO SAN LUCAS,22.89367313,-109.9159921,
21963,EKT CAMINO A COYULA GUADALAJARA HD,20.661436,-103.231656,
21964,EKT CAMINO A COYULA GUADALAJARA HD,20.661436,-103.231656,
21965,EKT CAMPECHE,19.84667237,-90.5346969,
21966,EKT CAMPECHE CALKINI HD,20.371163,-90.050267,
21967,EKT CAMPECHE CALKINI HD,20.371163,-90.050267,
21968,EKT CARDEL Banner,19.371678,-96.375727,
21969,EKT CD ALTAMIRANO HD,18.361118,-100.665897,
21970,EKT CD ALTAMIRANO HD,18.361118,-100.665897,
21971,EKT CD OBDREGON 2 ZARAGOZA,27.64919263,-109.9451255,
21972,EKT CD OBREGON PLAZA VALLES HD,27.463658,-109.933572,
21973,EKT CD SAHAGUN PLAZA AZUL Banner,19.777678,-98.580156,
21974,EKT CD.GUZMAN,19.70236739,-103.464196,
21975,EKT CELAYA MORELOS HD,20.521496,-100.813044,
21976,EKT CELAYA MORELOS HD,20.521496,-100.813044,
21977,EKT CERRO AZUL Banner,21.191258,-97.742692,
21978,EKT CHIAPA DE CORZO CENTRO HD,16.708605,-93.017677,
21979,EKT CHIAPA DE CORZO CENTRO HD,16.708605,-93.017677,
21980,EKT CHIAPAS MAPASTEPEC HD,15.435257,-92.900257,
21981,EKT CHIAPAS MAPASTEPEC HD,15.435257,-92.900257,
21982,EKT CHIAPAS OCOZOCUAUTLA Banner,16.762083,-93.374443,
21983,EKT CHIAPAS REFORMA Banner,17.863834,-93.148739,
21984,EKT CHIAUTLA SAN JUAN Banner,19.545376,-98.88186,
21985,EKT CHICOLOAPAN BENITO JUAREZ Banner,19.416434,-98.912373,
21986,EKT CHICONCUAC TERMINAL HD,19.554875,-98.893932,
21987,EKT CHICONCUAC TERMINAL HD,19.554875,-98.893932,
21988,EKT CHICONTEPEC VERACRUZ Banner,20.971668,-98.170613,
21989,EKT CHIHUAHUA INDUSTRIAS,28.73527211,-106.1156228,
21990,EKT CIHUATLAN,19.23805322,-104.560737,
21991,EKT COAHUILA RAMOS PLAZA BELLA Banner,25.548429,-100.943634,
21992,EKT COLIMA HD,19.239291,-103.721903,
21993,EKT COLIMA HD,19.239291,-103.721903,
21994,EKT COMALCALCO JUAREZ HD,18.262702,-93.223619,
21995,EKT COMALCALCO JUAREZ HD,18.262702,-93.223619,
21996,EKT COMPOSTELA NAYARIT Banner,21.234514,-104.900456,
21997,EKT Comundu Ciudad Constitucion 2,25.03095953,-111.6728643,
21998,EKT CORREDOR 2000,32.44433222,-116.84572,
21999,EKT CUAUTITLAN HD,19.669216,-99.181394,
22000,EKT CUAUTITLAN HD,19.669216,-99.181394,
22001,EKT CUAUTLALPAN CHALCO Banner,19.265312,-98.85567,
22002,EKT CUERNAVACA 4 P DE AYALA HD,18.925619,-99.22813,
22003,EKT CUERNAVACA 4 P DE AYALA HD,18.925619,-99.22813,
22004,EKt Culiac?n Sf,24.8091248,-107.3675054,
22005,EKT CULIACAN HD,24.801792,-107.367298,
22006,EKT EDO DE MEX JUCHITEPEC HD,19.101251,-98.881803,
22007,EKT EDO DE MEX MALINALCO CONV 581697 HD,18.950301,-99.497994,
22008,EKT EDO DE MEX TEPOJACO Banner,19.649206,-99.247799,
22009,EKT EDO MEX CAPULTITLAN Banner,19.248546,-99.663859,
22010,EKT EDO MEX EL ORO INDEPENDENCIA HD,19.800926,-100.131624,
22011,EKT EDO MEX EL ORO INDEPENDENCIA HD,19.800926,-100.131624,
22012,EKT EDO MEX TULTEPEC Banner,19.684006,-99.126942,
22013,EKT EL CORTIJO IXTAPALUCA Banner,19.296419,-98.885146,
22014,EKT EL SALTO JALISCO Banner,20.560591,-103.284539,
22015,EKT EL SEMINARIO TOLUCA Banner,19.266381,-99.673408,
22016,EKT EL SOL Banner,19.427085,-99.037494,
22017,EKT ENCARNACION DE DIAZ HD,21.525521,-102.238662,
22018,EKT ERMITA 2 GRANJAS HD,19.356312,-99.106257,
22019,EKT ERMITA 2 GRANJAS HD,19.356312,-99.106257,
22020,EKT EZEQUIEL MONTES Banner,20.666707,-99.901112,
22021,EKT FRONTERA TABASCO Banner,18.531593,-92.652445,
22022,EKT GALERIAS SAN VICENTE HD,19.414784,-98.917566,
22023,EKT GALERIAS SAN VICENTE HD,19.414784,-98.917566,
22024,EKT GONZALEZ TAMAULIPAS HD,22.824124,-98.429627,
22025,EKT GRAL ESCOBEDO,25.79694489,-100.311576,
22026,EKT GRAN PATIO ECATEPEC Banner,19.620628,-98.996518,
22027,EKT GRO TIERRA COLORADA HD,17.163772,-99.526466,
22028,EKT GRO TIERRA COLORADA HD,17.163772,-99.526466,
22029,EKT GTO SAN JOSE ITURBIDE Banner,20.997843,-100.386032,
22030,EKT GUADALUPE VICTORIA VALDES Banner,24.446972,-104.123672,
22031,EKT GUANAJUATO CD MANUEL DOBLADO HD,20.727135,-101.952601,
22032,EKT GUANAJUATO CD MANUEL DOBLADO HD,20.727135,-101.952601,
22033,EKT GUANAJUATO HD,21.017238,-101.256686,
22034,EKT GUANAJUATO JERECUARO HD,20.15282,-100.51071,
22035,EKT GUANAJUATO JERECUARO HD,20.15282,-100.51071,
22036,EKT GUANAJUATO YURIRIA CENTRO HD,20.212319,-101.133084,
22037,EKT GUANAJUATO YURIRIA CENTRO HD,20.212319,-101.133084,
22038,EKT Guasave 2 Zaragoza,25.56220515,-108.4608904,
22039,EKT HERMOSILLO 1 MATAMOROS,29.0829704,-110.9528725,
22040,EKT HERMOSILLO Banner,29.142762,-110.996849,
22041,EKT IXTAPAN DE LA SAL Banner,18.843563,-99.676721,
22042,EKT IXTEPEC OAXACA Banner,16.555892,-95.094868,
22043,EKT IZCALLI Banner,19.388569,-98.978606,
22044,EKT IZCALLI P HACIENDAS Banner,19.68693,-99.214768,
22045,EKT IZTAPALAPA MANUEL CANAS HD,19.333878,-99.042506,
22046,EKT IZTAPALAPA MANUEL CANAS HD,19.333878,-99.042506,
22047,EKT JALISCO CHAPALA HD,20.290478,-103.192718,
22048,EKT JALISCO CHAPALA HD,20.290478,-103.192718,
22049,EKT JALISCO EL SALTO CENTRO HD,20.5183,-103.178944,
22050,EKT JALISCO EL SALTO CENTRO HD,20.5183,-103.178944,
22051,EKT JALISCO JOCOTEPEC HD,20.285415,-103.428405,
22052,EKT JALISCO JOCOTEPEC HD,20.285415,-103.428405,
22053,EKT JALISCO SAN MIGUEL EL ALTO HD,21.029799,-102.402548,
22054,EKT JALISCO SAN MIGUEL EL ALTO HD,21.029799,-102.402548,
22055,EKT JALISCO TALA HERRERA Y CAIRO Banner,20.649735,-103.702553,
22056,EKT JALISCO TAMAZULA DE G HD,19.677835,-103.252858,
22057,EKT JALISCO TEOCALTICHE HD,21.438009,-102.575449,
22058,EKT JALISCO TEOCALTICHE HD,21.438009,-102.575449,
22059,EKT JALISCO TEQUILA Banner,20.885279,-103.834266,
22060,EKT JALISCO TESISTAN HD,20.799134,-103.480025,
22061,EKT JALISCO TESISTAN HD,20.799134,-103.480025,
22062,EKT JALISCO TLAQUEPAQUE LAS PINTAS Banner,20.580152,-103.331359,
22063,EKT JESUS MARIA AGS Banner,21.960916,-102.344147,
22064,EKT JILOTEPEC,19.9539388,-99.5309782,
22065,EKT KABAH Banner,21.171281,-86.859472,
22066,EKT LA BARCA Banner,20.284762,-102.547684,
22067,EKT LAGOS DE MORENO 2 HD,21.358238,-101.930103,
22068,EKT LAGOS DE MORENO 2 HD,21.358238,-101.930103,
22069,EKT LAS AGUILAS DF HD,19.355816,-99.215463,
22070,EKT LAS AGUILAS DF HD,19.355816,-99.215463,
22071,EKT LAS FUENTES BC Banner,32.465062,-116.864614,
22072,EKT LAZARO CARDENAS HD,19.421303,-99.142973,
22073,EKT LAZARO CARDENAS HD,19.421303,-99.142973,
22074,EKT LEON HD,21.120299,-101.685318,
22075,EKT LEON HD,21.120299,-101.685318,
22076,EKT LEON TORREMOLINOS GTO HD,21.102141,-101.613489,
22077,EKT LEON TORREMOLINOS GTO HD,21.102141,-101.613489,
22078,EKT LERDO JARDIN Banner,25.535885,-103.524144,
22079,EKT LOMA BONITA Banner,18.110104,-95.880372,
22080,EKT LORETO ZACATECAS Banner,22.271292,-101.985512,
22081,EKT LOS MOCHIS 1 A OBDREGON,25.7878,-108.995,
22082,EKT LOS MOCHIS HD,25.785984,-108.987407,
22083,EKT LOS MOCHIS HD,25.785984,-108.987407,
22084,EKT LOS REYES CENTRO HD,19.357757,-98.976923,
22085,EKT LOS REYES CENTRO HD,19.357757,-98.976923,
22086,EKT Magdalena De Kino,30.63062914,-110.9637362,
22087,EKT MATAMOROS CONSTITUYENTES TAMAULIPAS HD,25.853388,-97.533963,
22088,EKT MATAMOROS CONSTITUYENTES TAMAULIPAS HD,25.853388,-97.533963,
22089,EKT MATAMOROS LA LAGUNA HD,25.530579,-103.229081,
22090,EKT MATAMOROS LA LAGUNA HD,25.530579,-103.229081,
22091,EKT Mega Boulevard Morelos Reynosa,26.08448358,-98.3215498,
22092,EKT MEGA LA VILLA Banner,19.485202,-99.119383,
22093,EKT Mega Palenque,17.5085531,-91.9868125,
22094,EKT MEXICALI COLEGIO MILITAR HD,32.644426,-115.505502,
22095,EKT MICHOACAN JACONA DE PLANCARTE HD,19.955795,-102.305182,
22096,EKT MICHOACAN JACONA DE PLANCARTE HD,19.955795,-102.305182,
22097,EKT MICHOACAN JIQUILPAN HD,19.991181,-102.71727,
22098,EKT MICHOACAN JIQUILPAN HD,19.991181,-102.71727,
22099,EKT MICHOACAN PARACHO HD,19.648134,-102.047481,
22100,EKT MICHOACAN PARACHO HD,19.648134,-102.047481,
22101,EKT MICHOACAN PURUANDIRO HD,20.087988,-101.514171,
22102,EKT MICHOACAN PURUANDIRO HD,20.087988,-101.514171,
22103,EKT MICHOACAN TACAMBARO CONV 582366 Banner,19.235565,-101.459496,
22104,EKT MICHOACAN TEPALCATEPEC HD,19.190314,-102.845235,
22105,EKT MICHOACAN TEPALCATEPEC HD,19.190314,-102.845235,
22106,EKT MICHOACAN ZINAPECUARO HD,19.859777,-100.829964,
